"modelName" "brand" "nationality" "sizeClass" "modelfuelEffi" "fuel" "market" "thumnail" "line_Model" "line_Price" "line_engineType" "line_scType" "line_displacement" "line_fuel" "line_fEffi" "line_passenger" "line_DriveType" "line_transmission" "lime_MaxRpm" "line_MaxTorque" "line_CO2" "line_length" "line_width" "line_height" "line_base" "line_weight" "line_fWheel" "line_rWheel" "line_fwSuspension" "line_rwSuspension" "line_fwbrake" "line_rwbrake" "line_steering"
"2017_카니발" "기아자동차" "국산" "대형" "8.3~11.5km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160614_48/auto_1465892789235iuWGc_PNG/20160614172420_3lDSuI7c.png?type=f508_367" "2.2_디젤_11인승" "2755" "l4" "싱글_터보" "2,199cc" "디젤" "자동_11.5_km/ℓ_(4등급)" "11인승" "전륜구동(FF)" "자동_6단" "199hp" "45.0kg.m" "175.0g/km" "5,115mm" "1,985mm" "1,740mm" "3,060mm" "2,137kg" "235~265mm/60~65/17~18inch" "235~265mm/60~65/17~18inch" "맥퍼슨_스트럿" "멀티_링크" "V디스크" "디스크" "랙_앤_피니언"
"2017_카니발" "기아자동차" "국산" "대형" "8.3~11.5km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160614_48/auto_1465892789235iuWGc_PNG/20160614172420_3lDSuI7c.png?type=f508_367" "2.2_디젤_9인승" "3045" "l4" "싱글_터보" "2,199cc" "디젤" "자동_11.2~11.5_km/ℓ_(4등급)" "9인승" "전륜구동(FF)" "자동_6단" "199hp" "45.0kg.m" "174.0~179.0g/km" "5,115mm" "1,985mm" "1,740mm" "3,060mm" "2,130~2,138kg" "235mm/55~60/18~19inch" "235mm/55~60/18~19inch" "맥퍼슨_스트럿" "멀티_링크" "V디스크" "디스크" "랙_앤_피니언"
"2017_카니발" "기아자동차" "국산" "대형" "8.3~11.5km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160614_48/auto_1465892789235iuWGc_PNG/20160614172420_3lDSuI7c.png?type=f508_367" "3.3_가솔린_9인승" "3565" "V6" "자연흡기" "3,342cc" "가솔린" "자동_8.3_km/ℓ_(5등급)" "9인승" "전륜구동(FF)" "자동_6단" "276hp" "34.3kg.m" "216.0g/km" "5,115mm" "1,985mm" "1,740mm" "3,060mm" "2,120kg" "235mm/55/19inch" "235mm/55/19inch" "맥퍼슨_스트럿" "멀티_링크" "V디스크" "디스크" "랙_앤_피니언"
"2017_스포티지" "기아자동차" "국산" "준중형" "12.0~15.0km" "디젤" "국내출시" "http://imgauto.naver.com/20160826_129/auto_1472177337515QUScC_PNG/20160826110839_Ilup57nu.png?type=f508_367" "2.0_디젤" "2235" "l4" "싱글_터보" "1,995cc" "디젤" "자동_12.0~13.9_km/ℓ_(2등급~3등급)" "5인승" "전륜구동(FF),_풀타임_4륜구동(AWD)" "자동_6단," "181~186hp" "41.0kg.m" "130.0~160.0g/km" "4,480mm" "1,855mm" "1,635mm" "2,670mm" "1,605~1,720kg" "225~245mm/45~60/17~19inch" "225~245mm/45~60/17~19inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "전동식"
"2017_스포티지" "기아자동차" "국산" "준중형" "12.0~15.0km" "디젤" "국내출시" "http://imgauto.naver.com/20160826_129/auto_1472177337515QUScC_PNG/20160826110839_Ilup57nu.png?type=f508_367" "1.7_디젤" "2320" "l4" "싱글_터보" "1,685cc" "디젤" "DCT_14.6~15.0_km/ℓ_(2등급)" "5인승" "전륜구동(FF)" "자동(DCT)_7단" "141hp" "34.7kg.m" "125.0~129.0g/km" "4,480mm" "1,855mm" "1,635mm" "2,670mm" "1,550~1,580kg" "225mm/55~60/17~18inch" "225mm/55~60/17~18inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "정보없음"
"2016_니로" "기아자동차" "수입" "소형" "19.5km" "하이브리드_가솔린_전기" "국내출시" "http://imgauto.naver.com/20160323_132/auto_1458693794917wNw3J_PNG/20160323094311_yJb89ibQ.png?type=f508_367" "1.6_하이브리드" "2478" "l4_DOHC" "정보없음" "1,580cc" "전기,_가솔린" "DCT_19.5_km/ℓ_(1등급)" "5인승" "전륜구동(FF)" "자동(DCT)_6단" "105hp" "15.0kg.m" "79.0g/km" "4,355mm" "1,805mm" "1,545mm" "2,700mm" "1,425kg" "205mm/60/16inch" "205mm/60/16inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2016_모하비" "기아자동차" "국산" "대형" "10.3~10.7km" "디젤" "국내출시" "http://imgauto.naver.com/20160216_224/auto_1455589063401EjJej_PNG/20160216111737_C395TUW0.png?type=f508_367" "3.0_디젤" "4100" "V6_" "싱글_터보" "2,959cc" "디젤" "자동_10.3~10.7_km/ℓ_(4등급)" "5~7인승" "후륜구동(FR),_파트타임_4륜구동(4WD),_풀타임_4륜구동(AWD)" "자동_8단" "260hp" "57.1kg.m" "189.0~197.0g/km" "4,930mm" "1,915mm" "1,810mm" "2,895mm" "2,125~2,290kg" "265mm/60/18inch" "265mm/60/18inch" "더블_위시본" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2017_K5" "기아자동차" "국산" "중형" "10.4~16.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_17/auto_1468304666568sjTax_PNG/20160712152424_tZU1CbPg.png?type=f508_367" "2.0_T" "2265" "l4" "싱글_터보" "1,998cc" "가솔린" "자동_10.4_km/ℓ_(4등급)" "5인승" "전륜구동(FF)" "자동_6단" "245hp" "36.0kg.m" "163.0g/km" "4,855mm" "1,860mm" "1,465mm" "2,805mm" "1,565kg" "235mm/45/18inch" "235mm/45/18inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2017_K5" "기아자동차" "국산" "중형" "10.4~16.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_17/auto_1468304666568sjTax_PNG/20160712152424_tZU1CbPg.png?type=f508_367" "2.0_가솔린_(MX)" "2265" "l4" "자연흡기" "1,999cc" "가솔린" "정보없음" "5인승" "전륜구동(FF)" "자동_6단" "168hp" "20.5kg.m" "정보없음" "4,855mm" "1,860mm" "1,465mm" "2,805mm" "정보없음" "정보없음" "정보없음" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2017_K5" "기아자동차" "국산" "중형" "10.4~16.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_17/auto_1468304666568sjTax_PNG/20160712152424_tZU1CbPg.png?type=f508_367" "1.6_DCT_T" "2425" "l4" "싱글_터보" "1,591cc" "가솔린" "DCT_12.8_km/ℓ_(3등급)" "5인승" "전륜구동(FF)" "자동(DCT)_7단" "180hp" "27.0kg.m" "130.0g/km" "4,855mm" "1,860mm" "1,465mm" "2,805mm" "1,460kg" "205mm/65/16inch" "205mm/65/16inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2017_K5" "기아자동차" "국산" "중형" "10.4~16.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_17/auto_1468304666568sjTax_PNG/20160712152424_tZU1CbPg.png?type=f508_367" "1.7_DCT_디젤..." "2500" "1.7_E" "싱글_터보" "1,685cc" "디젤" "DCT_16.1_km/ℓ_(1등급)" "5인승" "전륜구동(FF)" "자동(DCT)_7단" "141hp" "34.7kg.m" "116.0g/km" "4,855mm" "1,860mm" "1,465mm" "2,805mm" "1,510kg" "205mm/65/16inch" "205mm/65/16inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2017_K5" "기아자동차" "국산" "중형" "10.4~16.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160712_17/auto_1468304666568sjTax_PNG/20160712152424_tZU1CbPg.png?type=f508_367" "1.7_DCT_디젤..." "2500" "1.7_E" "싱글_터보" "1,685cc" "디젤" "DCT_16.1_km/ℓ_(1등급)" "5인승" "전륜구동(FF)" "자동(DCT)_7단" "141hp" "34.7kg.m" "116.0g/km" "4,855mm" "1,860mm" "1,465mm" "2,805mm" "1,510kg" "205mm/65/16inch" "205mm/65/16inch" "맥퍼슨_스트럿" "멀티링크" "디스크" "디스크" "랙_앤_피니언"
"2017_K3_세단" "기아자동차" "국산" "준중형" "13.2~19.1km" "디젤_가솔린" "국내출시" "http://imgauto.naver.com/20160719_194/auto_1468901005692eEXH2_PNG/20160719130323_ckurNuGD.png?type=f508_367" "1.6_가솔린" "1395" "l4" "자연흡기" "1,591cc" "가솔린" "자동_13.2~14.3_km/ℓ_(2등급~3등급)" "5인승" "전륜구동(FF)" "자동_6단," "130hp" "16.4kg.m" "120.0~131.0g/km" "4,560mm" "1,780mm" "1,435mm" "2,700mm" "1,215~1,270kg" "195~215mm/45~65/15~17inch" "195~215mm/45~65/15~17inch" "맥퍼슨_스트럿" "토션빔_액슬" "디스크" "디스크" "랙_앤_피니언"
